date,year,quarter,industry,subindustry,institutional_sector,gva_constant,gva_current,total_gva,industry_share_pct,qoq_growth_pct,yoy_growth_pct,industry_rank,rolling_avg_4q,growth_contribution,volatility,cumulative_gva
2025-07-01,2025-26,q2,mining and quarrying,not specified,total gross saving,64878.0231,101993.3227,9302391.644091813,0.6974337953316091,-25.706527119912927,-28.029776048514144,9.0,89941.70354,-16677.88660306487,33.15916132609265,4698019.29629
2025-10-01,2025-26,q3,mining and quarrying,not specified,total gross saving,153546.0565,152480.2611,15476576.0082,0.992119034718314,136.66882738293546,22.763769526029055,9.0,97059.615965,209849.59491128955,79.20403305833023,4851565.35279
2011-01-01,2011-12,q4,"public administration, defence & other services",not specified,total gross saving,284552.6077,291257.2776,4301423.11044,6.6153131276335335,0.0,0.0,6.0,0.0,0.0,0.0,284552.6077
2011-04-01,2011-12,q1,"public administration, defence & other services",not specified,total gross saving,232898.3493,225668.8402,3938264.8558900002,5.9137299755673185,-18.152797409770493,0.0,6.0,0.0,-42277.565519128635,0.0,517450.957
2011-07-01,2011-12,q2,"public administration, defence & other services",not specified,total gross saving,265771.1594,263656.9688,3826414.27375,6.945697469906633,14.114659978828792,0.0,6.0,0.0,37512.69547110108,0.0,783222.1163999999
2011-10-01,2011-12,q3,"public administration, defence & other services",not specified,total gross saving,242759.6675,245398.6612,4147791.06158,5.8527458084527195,-8.65838563971738,0.0,6.0,256495.445975,-21019.068189845664,0.0,1025981.7839
2012-01-01,2012-13,q4,"public administration, defence & other services",not specified,total gross saving,291895.9863,323411.7915,4492506.422524471,6.497397195393993,20.240725861102927,2.580675207778116,6.0,258331.29062500002,59081.86638654555,18.24987266122398,1317877.7702000001
2012-04-01,2012-13,q1,"public administration, defence & other services",not specified,total gross saving,249342.586,263981.767,4149183.697652691,6.009437136780906,-14.57827524091584,7.060692679628189,6.0,262442.34979999997,-36349.848479897286,16.985266648952987,1567220.3562
2012-07-01,2012-13,q2,"public administration, defence & other services",not specified,total gross saving,280805.5369,304586.7442,4095824.506597485,6.855897669631187,12.618362312164354,5.6568882545199095,5.0,266200.944175,35433.06003866037,16.665893565011018,1848025.8931
2012-10-01,2012-13,q3,"public administration, defence & other services",not specified,total gross saving,247602.2179,271594.0838,4355061.397125292,5.685389833159146,-11.82431064805689,1.994791989077016,6.0,267411.58177499997,-29277.255415974723,17.424397423251555,2095628.111
2013-01-01,2013-14,q4,"public administration, defence & other services",not specified,total gross saving,293392.614,348423.9262,4697162.941710639,6.246166412382336,18.49353228269286,0.5127263718048614,6.0,267785.7387,54258.65778512645,16.812989402164366,2389020.725
2013-04-01,2013-14,q1,"public administration, defence & other services",not specified,total gross saving,268722.6042,303684.0865,4412465.533523093,6.090078260292741,-8.408531306790156,7.772446139625733,6.0,272630.74325,-22595.624302578795,15.079379719615417,2657743.3292
2013-07-01,2013-14,q2,"public administration, defence & other services",not specified,total gross saving,290608.8061,341392.0233,4387801.539031064,6.623107346923756,8.144533268854047,3.4911238959975055,5.0,275081.56055,23668.730895034052,14.243187344207344,2948352.1353
2013-10-01,2013-14,q3,"public administration, defence & other services",not specified,total gross saving,258069.5412,308435.35,4629888.204322178,5.573990770642847,-11.19693010569096,4.227475581106255,6.0,277698.391375,-28895.86615224134,14.048183995844097,3206421.6765
2014-01-01,2014-15,q4,"public administration, defence & other services",not specified,total gross saving,297685.2619,371841.1741,4997229.954167832,5.95700547363689,15.350792858308825,1.4631070092309795,6.0,278771.55334999994,45697.04792398312,12.835785188299969,3504106.9384
2014-04-01,2014-15,q1,"public administration, defence & other services",not specified,total gross saving,276953.8973,334552.2077,4754315.445346664,5.825315978372271,-6.964189112917573,3.0631189826791694,6.0,280829.376625,-19287.59316356752,12.499839952342942,3781060.8357
2014-07-01,2014-15,q2,"public administration, defence & other services",not specified,total gross saving,312769.9953,390144.4861,4758720.083496482,6.572565517873273,12.932151650208956,7.625780339352217,5.0,286369.673925,40447.89010854743,13.554159566655223,4093830.8310000002
2014-10-01,2014-15,q3,"public administration, defence & other services",not specified,total gross saving,315706.004,394998.0143,4914026.632749397,6.424588786230541,0.9387117511652221,22.333694449951615,6.0,300778.789625,2963.5693586821462,10.462947106936094,4409536.835
2015-01-01,2015-16,q4,"public administration, defence & other services",not specified,total gross saving,315215.688,413144.136,5432905.286661215,5.801972818740513,-0.1553077843904349,5.888913004329033,6.0,305161.39615000004,-489.55450108386606,8.271447659390164,4724752.523
2015-04-01,2015-16,q1,"public administration, defence & other services",not specified,total gross saving,291805.2617,371179.1941,5120390.113643242,5.69888729615517,-7.4267960609879395,5.3623958878299405,6.0,308874.23725,-21671.781681691147,8.43437454916672,5016557.7847
2015-07-01,2015-16,q2,"public administration, defence & other services",not specified,total gross saving,332828.2117,433095.7534,5156457.61244469,6.454590277184597,14.058331149002722,6.41308843604409,5.0,313888.79135,46790.09215808982,8.943413673194241,5349385.9964
2015-10-01,2015-16,q3,"public administration, defence & other services",not specified,total gross saving,336948.4179,442647.7604,5274015.488085801,6.388840128762972,1.2379377874715214,6.728542894610268,6.0,319199.394825,4171.211789471556,8.934455759155071,5686334.4143
2016-01-01,2016-17,q4,"public administration, defence & other services",not specified,total gross saving,362136.0827,494233.212,5803908.400888491,6.239520986316091,7.475228688408708,14.885171165719392,6.0,330929.4935,27070.500345069886,9.153151402931016,6048470.497
2016-04-01,2016-17,q1,"public administration, defence & other services",not specified,total gross saving,311418.3902,417100.7803,5597462.055325313,5.5635641139134275,-14.005147490926895,6.721307349201933,6.0,335832.775625,-43614.604861380234,11.999724179878978,6359888.8872
2016-07-01,2016-17,q2,"public administration, defence & other services",not specified,total gross saving,354768.8911,484122.2565,5583995.722212486,6.353315954179023,13.920340694125134,6.592193398490087,5.0,341317.945475,49385.03831788978,11.954349661732664,6714657.7783
2016-10-01,2016-17,q3,"public administration, defence & other services",not specified,total gross saving,367658.9445,503381.0592,5671235.64840239,6.48287193997257,3.6333663191360888,9.114310965280836,6.0,348995.577125,13358.396258754246,11.952955832587238,7082316.7228
2017-01-01,2017-18,q4,"public administration, defence & other services",not specified,total gross saving,386642.1391,552058.1403,6233203.378412149,6.202944387136193,5.163262007896008,6.767084963555314,6.0,355122.091225,19963.346674666736,11.701947246230727,7468958.8619
2017-04-01,2017-18,q1,"public administration, defence & other services",not specified,total gross saving,350940.1155,485075.6705,5876219.887781231,5.972208702225905,-9.233867700790388,12.690877142681977,6.0,365002.52255,-32405.345974270982,9.54729137545673,7819898.9774
2017-07-01,2017-18,q2,"public administration, defence & other services",not specified,total gross saving,379769.5306,537192.801,5893345.636374887,6.444039668333517,8.214910130443599,7.047021350288851,5.0,371252.682425,31197.725641597506,7.691697817307744,8199668.508
2017-10-01,2017-18,q3,"public administration, defence & other services",not specified,total gross saving,395190.6675,566514.7843,6065596.995801516,6.515280652070077,4.060656702931387,7.48838656365125,6.0,378135.61317499995,16047.336329198037,7.725863959433262,8594859.1755
2018-01-01,2018-19,q4,"public administration, defence & other services",not specified,total gross saving,419483.5237,629907.7234,6532017.894423168,6.421959193622875,6.147122945407113,8.4940003374816,6.0,386345.95932500006,25786.167937564984,7.8722402939428004,9014342.6992
2018-04-01,2018-19,q1,"public administration, defence & other services",not specified,total gross saving,378185.2455,552771.23,6294293.128662696,6.008383114186968,-9.845029868094436,7.763469833359649,6.0,393157.24182500003,-37232.450376201276,8.17091085363384,9392527.9447
2018-07-01,2018-19,q2,"public administration, defence & other services",not specified,total gross saving,408118.2151,607708.5286,6255112.122874398,6.524554749507165,7.91489619337884,7.464707464870002,5.0,400244.41294999997,32302.133071435564,8.09766205980647,9800646.1598
2018-10-01,2018-19,q3,"public administration, defence & other services",not specified,total gross saving,419690.4652,630757.5512,6386199.739896134,6.571834303554462,2.8355142387272547,6.199487921864955,6.0,406369.362375,11900.382899326654,8.020037508682421,10220336.625
2019-01-01,2019-20,q4,"public administration, defence & other services",not specified,total gross saving,452469.9077,691236.4066,6765017.144594635,6.688377841902902,7.8103853239504195,7.86357082849114,6.0,414615.95837499993,35339.643266292805,8.359053196162,10672806.5327
2019-04-01,2019-20,q1,"public administration, defence & other services",not specified,total gross saving,393926.1221,643217.4075,6586064.565056331,5.981206503653987,-12.938713625750363,4.162213303480122,6.0,418551.17752499995,-50968.97283554271,9.852177425621353,11066732.6548
2019-07-01,2019-20,q2,"public administration, defence & other services",not specified,total gross saving,436867.1178,677988.8947,6519555.698153948,6.700872544484919,10.900773848427159,7.0442586574960275,5.0,425738.4032,47621.89652951987,10.594891815929765,11503599.7726
2019-10-01,2019-20,q3,"public administration, defence & other services",not specified,total gross saving,449141.0909,696431.7639,6601578.972765508,6.803540376520672,2.8095438177654586,7.017225346295541,6.0,433101.059625,12618.81575242529,10.594341269338369,11952740.863499999
2020-01-01,2020-21,q4,"public administration, defence & other services",not specified,total gross saving,449826.5004,717529.1068,5926912.380410746,7.589558804458423,0.15260449642373608,-0.5842172606432494,4.0,432440.20780000003,686.4554657159351,9.898492562424176,12402567.3639
2020-04-01,2020-21,q1,"public administration, defence & other services",not specified,total gross saving,340826.8017,593209.154,5215483.73461598,6.53490297434693,-24.231497833736793,-13.479512380882541,5.0,419165.3777,-82587.43907072989,15.133102149430337,12743394.1656
2020-07-01,2020-21,q2,"public administration, defence & other services",not specified,total gross saving,383685.1671,624810.7073,6176738.876057046,6.2117757411970675,12.574822515784568,-12.173484460862294,6.0,405869.890025,48247.72878221645,15.645124620909383,13127079.3327
2020-10-01,2020-21,q3,"public administration, defence & other services",not specified,total gross saving,426955.9398,690718.9354,6726569.789464727,6.347305583132519,11.277676702243289,-4.939461463110595,6.0,400323.60225,48150.71055166848,17.053720170178032,13554035.2725
2021-01-01,2021-22,q4,"public administration, defence & other services",not specified,total gross saving,3.216985393,8.981229422,7031936.312272883,4.574821571386213e-05,-99.99924652988913,-99.99928483862331,10.0,287867.78139634826,-3.2169611539765928,52.76797931286325,13554038.489485392
2021-04-01,2021-22,q1,"public administration, defence & other services",not specified,total gross saving,354408.7757,643866.7821,5728653.98683535,6.186597698419977,11016697.790601594,3.9850076144994695,5.0,291263.27489634824,39044143762.24006,5508361.586678068,13908447.265185393
2021-07-01,2021-22,q2,"public administration, defence & other services",not specified,total gross saving,439493.0794,752327.0436,6794105.224775558,6.468741134554897,24.007391897096287,14.545235804086932,5.0,305215.25297134824,105510.82593217454,5508359.6812787345,14347940.344585393
2021-10-01,2021-22,q3,"public administration, defence & other services",not specified,total gross saving,463499.4283,791743.1373,7138266.577456275,6.493165018014335,5.462281438600525,8.559077200593146,6.0,314351.12509634823,25317.64324005045,5508360.6505004,14811439.772885393
2022-01-01,2022-23,q4,"public administration, defence & other services",not specified,total gross saving,475720.9142,850138.9688,10827366.844281292,4.393689814354654,2.6367855392670725,14787685.957472641,6.0,433280.5494,12543.740272894718,5508343.544232474,15287160.687085394
2022-04-01,2022-23,q1,"public administration, defence & other services",not specified,total gross saving,429235.5004,821841.9305,9490641.78079738,4.522723650454087,-9.771572451922273,21.11311283198567,7.0,451987.230575,-41943.05791095712,13.951427037243425,15716396.187485393
2022-07-01,2022-23,q2,"public administration, defence & other services",not specified,total gross saving,461648.1635,839539.5975,7446320.694339953,6.199681459474407,7.551254048137901,5.041054145891533,6.0,457526.0016,34860.22563444803,7.7602703519212595,16178044.350985393
2022-10-01,2022-23,q3,"public administration, defence & other services",not specified,total gross saving,785605.0671,790743.2843,10311926.864301289,7.618411936373161,70.17398296224349,69.49429042046565,2.0,538052.4113,551290.3659372755,35.768252981473104,16963649.418085393
2023-01-01,2023-24,q4,"public administration, defence & other services",not specified,total gross saving,517340.1015,967897.63,10826888.995540211,4.778289513387471,-34.14756050266825,8.748656209489813,7.0,548457.208125,-176659.02416427783,44.56174277608865,17480989.519585393
2023-04-01,2023-24,q1,"public administration, defence & other services",not specified,total gross saving,469176.4065,942034.0261,9071912.511514291,5.17174747777285,-9.309870791062192,9.305126454540558,7.0,558442.4346500001,-43679.71722729871,44.49936091072653,17950165.926085394
2023-07-01,2023-24,q2,"public administration, defence & other services",not specified,total gross saving,8.903750816,15.02873205,7835755.788911809,0.00011362976406946584,-99.99810225947157,-99.99807131241496,10.0,443032.61971270404,-8.903581845912214,70.31880401681377,17950174.82983621
2023-10-01,2023-24,q3,"public administration, defence & other services",not specified,total gross saving,843010.8987,889332.7707,11328526.25775673,7.44148779390244,9467942.357891612,7.307212491883375,4.0,457384.077612704,79815785959.66005,4733995.088356043,18793185.728536207
2024-01-01,2024-25,q4,"public administration, defence & other services",not specified,total gross saving,873783.6651,962522.4087,9049961.108518334,9.655109614532437,3.650340279995712,68.89927198114178,4.0,546494.968512704,31896.077087168134,4733988.78877583,19666969.393636208
2024-04-01,2024-25,q1,"public administration, defence & other services",not specified,total gross saving,847107.4545,906543.8761,10791802.79664104,7.8495453490279035,-3.0529536847026084,80.55201471432048,4.0,640977.730512704,-25861.798245548223,4733987.745968646,20514076.84813621
2024-07-01,2024-25,q2,"public administration, defence & other services",not specified,total gross saving,547307.6574,1090637.586,11845237.45349586,4.620487006264904,-35.39099974948927,6146833.676720722,6.0,777802.418925,-193697.65165936959,4733976.977912019,21061384.50553621
2024-10-01,2024-25,q3,"public administration, defence & other services",not specified,total gross saving,879899.6946,965360.4605,10218171.035604276,8.61112709440927,60.76875276695151,4.375838551658817,4.0,787024.6179,534704.0700086354,39.99726915549629,21941284.20013621
2025-04-01,2025-26,q1,"public administration, defence & other services",not specified,total gross saving,561412.9983,1217789.675,9178832.627800887,6.116387792055276,-36.19579575428574,-35.74919963332695,6.0,708931.9512,-203207.90220267966,45.52190351850171,22502697.198436208
2025-07-01,2025-26,q2,"public administration, defence & other services",not specified,total gross saving,600342.6721,1234790.784,9302391.644091813,6.453637893017469,6.934230934780983,-29.1302810628259,6.0,647240.7556,41629.14728344896,45.825117818386445,23103039.87053621
2025-10-01,2025-26,q3,"public administration, defence & other services",not specified,total gross saving,919626.6409,1058056.62,15476576.0082,5.94205488612437,53.18362056176085,68.02736604649596,6.0,740320.501475,489090.743281123,45.04233800577647,24022666.51143621
2011-01-01,2011-12,q4,total gross value added,not specified,total gross saving,2150711.555,2199006.503,4301423.11044,49.99999999488542,0.0,0.0,1.0,0.0,0.0,0.0,2150711.555
2011-04-01,2011-12,q1,total gross value added,not specified,total gross saving,1969132.428,1916470.296,3938264.8558900002,50.00000000139655,-8.442746614619834,0.0,1.0,0.0,-166248.86140235132,0.0,4119843.983
2011-07-01,2011-12,q2,total gross value added,not specified,total gross saving,1913207.137,1900302.913,3826414.27375,50.00000000326676,-2.840098014982262,0.0,1.0,0.0,-54336.95792043596,0.0,6033051.12
2011-10-01,2011-12,q3,total gross value added,not specified,total gross saving,2073895.531,2091166.281,4147791.06158,50.00000000506294,8.398902078735016,0.0,1.0,2026736.6627500001,174184.45486395163,0.0,8106946.651000001
2012-01-01,2012-13,q4,total gross value added,not specified,total gross saving,2246250.99,2456219.856,4492506.422524471,49.99995055628136,8.310710757783113,4.4422244711471714,1.0,2050621.5215000003,186679.4226727397,8.398276475329,10353197.641
2012-04-01,2012-13,q1,total gross value added,not specified,total gross saving,2074589.171,2187401.875,4149183.697652691,49.99993546136926,-7.642147728112969,5.355492677915508,1.0,2076985.7072500002,-158543.1691992542,8.090797711632193,12427786.812
2012-07-01,2012-13,q2,total gross value added,not specified,total gross saving,2047908.733,2202206.809,4095824.506597485,49.999914051524016,-1.2860588676041118,7.040617473924882,1.0,2110661.10625,-26337.311861185517,7.842794314228027,14475695.545000002
2012-10-01,2012-13,q3,total gross value added,not specified,total gross saving,2177528.2,2356863.564,4355061.397125292,49.99994262853223,6.329357598378871,4.997005271043231,1.0,2136569.2735,137823.5465835427,7.32640678241673,16653223.745000001
2013-01-01,2013-14,q4,total gross value added,not specified,total gross saving,2348579.193,2703777.875,4697162.941710639,49.99995150572063,7.855282563045551,4.555510646653049,1.0,2162151.32425,184487.53182704494,7.18598352361539,19001802.938
2013-04-01,2013-14,q1,total gross value added,not specified,total gross saving,2206229.594,2441377.221,4412465.533523093,49.99992809549395,-6.061094274541667,6.34537309073806,1.0,2195061.43,-133721.6556051779,6.543934488887855,21208032.532
2013-07-01,2013-14,q2,total gross value added,not specified,total gross saving,2193897.205,2511852.336,4387801.539031064,49.99991876306391,-0.5589803089188328,7.128661040775008,1.0,2231558.548,-12263.453373870638,6.442305266705273,23401929.737
2013-10-01,2013-14,q3,total gross value added,not specified,total gross saving,2314940.947,2706145.181,4629888.204322178,49.999931852326675,5.5172932316124745,6.310492190181516,1.0,2265911.73475,127722.08018465673,6.266212130352199,25716870.684
2014-01-01,2014-15,q4,total gross value added,not specified,total gross saving,2498611.783,2885409.836,4997229.954167832,49.99993608291103,7.934147790595869,6.388227846315586,1.0,2303419.88225,198243.55157646255,6.29215534620007,28215482.467
2014-04-01,2014-15,q1,total gross value added,not specified,total gross saving,2377153.849,2807898.654,4754315.445346664,49.99991852300554,-4.861016618362757,7.747346670756339,1.0,2346150.946,-115553.84364393991,5.80824539638517,30592636.316
2014-07-01,2014-15,q2,total gross value added,not specified,total gross saving,2379355.815,2870607.377,4758720.083496482,49.99991117888493,0.09263035292925714,8.453386493101434,1.0,2392515.5985,2204.005688877303,5.720735055789285,32971992.131
2014-10-01,2014-15,q3,total gross value added,not specified,total gross saving,2457010.248,2940363.617,4914026.632749397,49.99993755885086,3.2636746681790507,6.13705940033209,1.0,2428032.92375,80188.82105853927,5.382252440752276,35429002.379
2015-01-01,2015-16,q4,total gross value added,not specified,total gross saving,2716448.284,3205019.138,5432905.286661215,49.999919760599944,10.55909458298685,8.718301197573442,1.0,2482492.049,286832.34360548324,6.462420879860696,38145450.663
2015-04-01,2015-16,q1,total gross value added,not specified,total gross saving,2560191.207,3072867.321,5120390.113643242,49.9999248139002,-5.752256647783838,7.699853254218203,1.0,2528251.3885000004,-147268.76890063478,6.796662463914164,40705641.870000005
2015-07-01,2015-16,q2,total gross value added,not specified,total gross saving,2578224.627,3091942.324,5156457.61244469,49.99991895167847,0.704377858602645,8.35809468875086,1.0,2577968.5915,18160.44341762863,6.744898808405292,43283866.497
2015-10-01,2015-16,q3,total gross value added,not specified,total gross saving,2637004.081,3204669.863,5274015.488085801,49.99993054546562,2.2798422365701843,7.325725773692393,1.0,2622967.0497500002,60119.532818717424,6.710728163113242,45920870.578
2016-01-01,2016-17,q4,total gross value added,not specified,total gross saving,2901950.786,3600430.723,5803908.400888491,49.999941169915,10.047261849497314,6.828861903707795,1.0,2669342.67525,291566.59421296546,6.493149615170571,48822821.364
2016-04-01,2016-17,q1,total gross value added,not specified,total gross saving,2798726.369,3400202.479,5597462.055325313,49.999916771876066,-3.5570698682413804,9.317083870447028,1.0,2728976.46575,-99552.65236622507,5.681928207418065,51621547.733
2016-07-01,2016-17,q2,total gross value added,not specified,total gross saving,2791993.716,3426441.863,5583995.722212486,49.99992576809781,-0.24056131655362245,8.291329109238244,1.0,2782418.738,-6716.456841304007,5.792748055318848,54413541.449
2016-10-01,2016-17,q3,total gross value added,not specified,total gross saving,2835614.058,3538125.125,5671235.64840239,49.99993359117081,1.5623366825658014,7.5316522424449195,1.0,2832071.23225,44301.8386041267,5.7977660616807665,57249155.507
2017-01-01,2017-18,q4,total gross value added,not specified,total gross saving,3116597.991,4032776.005,6233203.378412149,49.99994066925383,9.90910353992891,7.3966521429492005,1.0,2885733.0335,308826.9218515343,5.733527372177467,60365753.498
2017-04-01,2017-18,q1,total gross value added,not specified,total gross saving,2938107.454,3707520.327,5876219.887781231,49.999957627681354,-5.727095297996043,4.98016120989353,1.0,2920578.30475,-168268.21384810525,6.478575220764251,63303860.952
2017-07-01,2017-18,q2,total gross value added,not specified,total gross saving,2946670.048,3773800.197,5893345.636374887,49.99995299465508,0.29143229558683537,5.5399957067811645,1.0,2959247.3877499998,8587.548164256103,6.439672107266954,66250531.0
2017-10-01,2017-18,q3,total gross value added,not specified,total gross saving,3032795.021,3991568.682,6065596.995801516,49.99994267834213,2.9227898474230685,6.953730619429743,1.0,3008542.6284999996,88642.22496694032,6.4792368587584654,69283326.021
2018-01-01,2018-19,q4,total gross value added,not specified,total gross saving,3266006.55,4400421.896,6532017.894423168,49.999963300596804,7.689656814429324,4.7939631428710605,1.0,3045894.7682499997,251144.69523178306,5.593397997847363,72549332.571
2018-04-01,2018-19,q1,total gross value added,not specified,total gross saving,3147143.007,4174229.652,6294293.128662696,49.999943483227185,-3.639415328178064,7.114632676739419,1.0,3098153.6564999996,-114537.60499644205,4.754320532406029,75696475.578
2018-07-01,2018-19,q2,total gross value added,not specified,total gross saving,3127552.992,4210938.594,6255112.122874398,49.99995092914182,-0.6224698069464019,6.138554403903185,1.0,3143374.3925,-19468.073071448816,4.872505415808409,78824028.57000001
2018-10-01,2018-19,q3,total gross value added,not specified,total gross saving,3193097.227,4389538.158,6386199.739896134,49.99995861469772,2.095703419499406,5.285626126725296,1.0,3183449.9439999997,66917.84777417971,4.814160122179864,82017125.797
2019-01-01,2019-20,q4,total gross value added,not specified,total gross saving,3382506.789,4686805.169,6765017.144594635,49.999973639426486,5.931844492500948,3.567054664969982,1.0,3212575.00375,200645.04267176718,4.068845473430416,85399632.586
2019-04-01,2019-20,q1,total gross value added,not specified,total gross saving,3293029.965,4555468.331,6586064.565056331,49.99996481163914,-2.6452814312444506,4.635536347586111,1.0,3249046.7432500003,-87109.91018946063,3.7103377349759765,88692662.551
2019-07-01,2019-20,q2,total gross value added,not specified,total gross saving,3259775.735,4476027.129,6519555.698153948,49.99996757329683,-1.0098368479316222,4.2276739463156465,1.0,3282102.429,-32918.41653196387,3.77785216722159,91952438.286
2019-10-01,2019-20,q3,total gross value added,not specified,total gross saving,3300787.8,4662816.686,6601578.972765508,49.99997445485753,1.2581253538289872,3.3726055094532192,1.0,3309025.07225,41528.04818789404,3.7266226398101114,95253226.086
2020-01-01,2020-21,q4,total gross value added,not specified,total gross saving,3592345.111,5237951.313,5926912.380410746,60.610734231084486,8.832961361527092,6.203633431938704,1.0,3361484.65275,317310.4556273375,5.074969546779854,98845571.197
2020-04-01,2020-21,q1,total gross value added,not specified,total gross saving,2607752.272,3692575.091,5215483.73461598,50.00019949620283,-27.408080476040887,-20.80994404191521,1.0,3190165.2295,-714734.8413255445,15.788799317042466,101453323.469
2020-07-01,2020-21,q2,total gross value added,not specified,total gross saving,3088372.067,4308961.605,6176738.876057046,50.000042562451306,18.43042378528508,-5.258142950131505,1.0,3147314.3125,569200.0600144684,19.749916037809655,104541695.536
2020-10-01,2020-21,q3,total gross value added,not specified,total gross saving,3398874.813,4971509.135,6726569.789464727,50.529094611095516,10.05392936031888,2.9716243195033742,1.0,3171836.0657499996,341720.4727446905,20.375130825854992,107940570.349
2021-01-01,2021-22,q4,total gross value added,not specified,total gross saving,3748113.056,6019277.769,7031936.312272883,53.30129411807093,10.275113448257489,4.336107478177076,1.0,3210778.0519999997,385122.8686729507,20.537196794631093,111688683.405
2021-04-01,2021-22,q1,total gross value added,not specified,total gross saving,3162548.574,4760080.525,5728653.98683535,55.20578797860106,-15.622914070391369,21.27488519354266,1.0,3349477.1275,-494082.2461504076,14.79403484792723,114851231.979
2021-07-01,2021-22,q2,total gross value added,not specified,total gross saving,3397047.615,5132846.104,6794105.224775558,49.99992644524019,7.414875550935962,9.994765569157703,1.0,3426646.0145,251886.85305828822,12.503140794740629,118248279.594
2021-10-01,2021-22,q3,total gross value added,not specified,total gross saving,3569130.784,5723379.236,7138266.577456275,49.99996491125527,5.065668442212856,5.009186285673306,1.0,3469210.0072500003,180800.3317863923,11.797962671982877,121817410.378
2022-01-01,2022-23,q4,total gross value added,not specified,total gross saving,6448930.143,6498272.955,10827366.844281292,59.5613895395642,80.68629403858797,72.05804752011196,1.0,4144414.279,5203402.737524112,42.15736325603504,128266340.521
2022-04-01,2022-23,q1,total gross value added,not specified,total gross saving,5556199.153,5489705.468,9490641.78079738,58.54397712325397,-13.84308668576626,75.68739334721124,1.0,4742826.92375,-769149.4651836007,41.67127743411952,133822539.674
2022-07-01,2022-23,q2,total gross value added,not specified,total gross saving,3582738.389,5895228.207,7446320.694339953,48.11421017259284,-35.518179058330816,5.466239954366947,1.0,4789249.61725,-1272523.4361965768,50.524055105172465,137405278.063
2022-10-01,2022-23,q3,total gross value added,not specified,total gross saving,6236891.95,6278543.504,10311926.864301289,60.482313655573016,74.08170155959439,74.7454023808616,1.0,5456189.9087499995,4620395.680993367,59.64870484657804,143642170.013
2023-01-01,2023-24,q4,total gross value added,not specified,total gross saving,4285957.173,7250916.684,10826888.995540211,39.586229938862985,-31.28056077675034,-33.54002791219256,1.0,4915446.66625,-1340671.438365756,51.34518890543774,147928127.186
2023-04-01,2023-24,q1,total gross value added,not specified,total gross saving,3892451.832,6571551.823,9071912.511514291,42.9066288619914,-9.181270953404375,-29.94398284125004,1.0,4499509.836,-357376.54942667246,51.02779593492857,151820579.018
2023-07-01,2023-24,q2,total gross value added,not specified,total gross saving,3913190.867,6600129.14,7835755.788911809,49.940184104990394,0.5328013266472142,9.223460998843258,1.0,4582122.9555,20849.532853613626,45.678406150216226,155733769.885
2023-10-01,2023-24,q3,total gross value added,not specified,total gross saving,6656728.607,6914211.166,11328526.25775673,58.760764247177214,70.10999036965705,6.731504415432421,1.0,4687082.119750001,4667031.785301906,43.78257362465612,162390498.492
2024-01-01,2024-25,q4,total gross value added,not specified,total gross saving,4576023.817,7946417.083,9049961.108518334,50.56401637674208,-31.257167188880107,6.767838134905202,1.0,4759598.78075,-1430335.415082663,43.775659600880395,166966522.30900002
2024-04-01,2024-25,q1,total gross value added,not specified,total gross saving,6382468.48,6687133.947,10791802.79664104,59.14181902940767,39.47629503782368,63.97039078375937,1.0,5382102.942749999,2519562.087860901,44.333141887620606,173348990.789
2024-07-01,2024-25,q2,total gross value added,not specified,total gross saving,6345173.266,6664117.693,11845237.45349586,53.56729479599721,-0.5843383969206917,62.14832042844998,1.0,5990098.5425,-37077.283744384695,44.49748260370862,179694164.055
2024-10-01,2024-25,q3,total gross value added,not specified,total gross saving,4323485.814,7736266.393,10218171.035604276,42.31173855805713,-31.861816332629044,-35.050892574265944,1.0,5406787.84425,-1377541.1092239516,33.68564458882946,184017649.869
2025-04-01,2025-26,q1,total gross value added,not specified,total gross saving,4463834.374,7824677.038,9178832.627800887,48.631831029143285,3.246189904117025,-2.451679612837998,1.0,5378740.4835,144904.5407852934,29.20063737617539,188481484.243
2025-07-01,2025-26,q2,total gross value added,not specified,total gross saving,4476913.737,7769374.089,9302391.644091813,48.126480891001854,0.29300735430914937,-29.856077612779696,1.0,4902351.79775,13117.686495486567,16.50492195296339,192958397.98
2025-10-01,2025-26,q3,total gross value added,not specified,total gross saving,7738288.004,8258292.744,15476576.0082,49.99999999935386,72.8487180810739,21.955503492156335,1.0,5250630.48225,5637243.61233552,44.11005665786742,200696685.984
2012-01-01,2012-13,q4,total gva growth rate,not specified,total gross saving,4.44222447,11.69679822,4492506.422524471,9.888075947376798e-05,0.0,0.0,10.0,0.0,0.0,0.0,4.44222447
2012-04-01,2012-13,q1,total gva growth rate,not specified,total gross saving,5.355492691,14.13700904,4149183.697652691,0.00012907340530692222,20.558803976873328,0.0,10.0,0.0,1.1010252443384685,0.0,9.797717161000001
2012-07-01,2012-13,q2,total gva growth rate,not specified,total gross saving,7.040617485,15.88714585,4095824.506597485,0.00017189744027506774,31.46535512655786,0.0,10.0,0.0,2.2153552947577766,0.0,16.838334646
2012-10-01,2012-13,q3,total gva growth rate,not specified,total gross saving,4.997005291,12.70569849,4355061.397125292,0.0001147401801108578,-29.026036400271792,0.0,10.0,5.45883498425,-1.4504325746891673,0.0,21.835339937
